AAPL,ACN,AI.PA,AMZN,ASML,BRK-B,CDI.PA,CSU.TO,EQNR,GOOG,LLY,MC.PA,META,MSFT,NVDA,NVO,OR.PA,RMS.PA,SALM.OL,SAP,SNY,TSLA,TTE,V,WKL.AS
41.8985595703125,148.45278930664062,79.62027740478516,66.3655014038086,193.69515991210938,215.97000122070312,258.78173828125,774.1703491210938,17.56938934326172,57.79050064086914,77.03264617919922,220.5546875,185.3699951171875,85.68583679199219,57.81248474121094,23.5662784576416,164.70619201660156,426.3369445800781,169.61000061035156,101.56149291992188,34.008853912353516,23.437332153320312,41.0578498840332,119.62032318115234,38.465614318847656
41.90801239013672,147.94700622558594,79.18280792236328,68.12699890136719,193.59152221679688,215.55999755859375,260.2428283691406,779.2007446289062,17.51003646850586,58.49850082397461,76.11300659179688,222.00689697265625,189.35000610351562,85.95706939697266,59.103851318359375,23.562213897705078,165.3275604248047,427.3894348144531,168.98814392089844,102.90327453613281,34.433963775634766,23.519332885742188,40.78579330444336,119.92822265625,38.86994934082031
41.2404899597168,147.68954467773438,78.41722106933594,67.87550354003906,190.5948028564453,215.61000061035156,257.57855224609375,771.2525024414062,17.970041275024414,58.21200180053711,76.00483703613281,218.9209442138672,186.5500030517578,85.88223266601562,58.334476470947266,23.476818084716797,163.41908264160156,424.80615234375,163.85789489746094,102.99332427978516,35.07162857055664,23.05933380126953,41.23223114013672,119.8320083618164,38.76213073730469
40.504310607910156,147.86428833007812,79.14634704589844,68.89749908447266,189.25660705566406,215.10000610351562,256.3753356933594,775.0546264648438,17.999725341796875,58.51850128173828,76.64495849609375,217.9679412841797,187.47999572753906,86.35926818847656,58.470542907714844,23.367015838623047,161.37745666503906,420.6919860839844,162.76963806152344,101.61552429199219,35.41801834106445,22.50933265686035,41.22525405883789,120.47660064697266,37.845638275146484
40.59899139404297,149.4827423095703,79.36507415771484,70.10250091552734,194.60926818847656,217.19000244140625,268.3217468261719,783.0816650390625,17.895849227905273,58.79199981689453,78.51127624511719,228.63259887695312,190.0,87.97738647460938,60.19731521606445,23.64354705810547,162.08758544921875,428.72894287109375,163.85789489746094,103.14642333984375,36.02419662475586,22.856666564941406,41.19037628173828,121.53495025634766,38.05229568481445
39.75864791870117,148.2321319580078,79.54736328125,70.88400268554688,192.26278686523438,215.4600067138672,268.0638732910156,796.0995483398438,17.613908767700195,58.77899932861328,78.9801025390625,229.26795959472656,185.97999572753906,87.846435546875,61.06813430786133,23.395483016967773,161.91004943847656,423.8493957519531,159.3494415283203,102.24590301513672,35.67780685424805,23.302000045776367,40.674190521240234,120.11100769042969,37.953468322753906
39.524295806884766,146.8618927001953,78.85469818115234,71.89099884033203,188.69117736816406,214.41000366210938,266.60284423828125,777.1670532226562,17.213253021240234,58.18450164794922,77.61869049072266,228.22418212890625,187.1199951171875,86.74275970458984,60.046417236328125,23.049814224243164,161.73251342773438,424.80615234375,161.68141174316406,99.7874526977539,35.27631759643555,23.05466651916504,40.227760314941406,118.8698959350586,37.944480895996094
39.6331901550293,147.78147888183594,79.14634704589844,72.54450225830078,191.2638702392578,214.3800048828125,267.8060302734375,781.1854858398438,17.391321182250977,58.49700164794922,73.43527221679688,229.26795959472656,186.88999938964844,88.86597442626953,60.808372497558594,22.569950103759766,162.5314178466797,425.9542541503906,162.92510986328125,101.9847412109375,34.58354187011719,23.62066650390625,40.49980545043945,119.52412414550781,38.30388641357422
39.71604919433594,147.56077575683594,77.979736328125,69.5,189.8125762939453,217.25,266.430908203125,792.0023803710938,17.680686950683594,58.3849983215332,74.30079650878906,228.85952758789062,193.08999633789062,88.16445922851562,59.49721145629883,21.093753814697266,160.93360900878906,426.5282897949219,166.18983459472656,100.54390716552734,34.481201171875,23.28333282470703,41.308963775634766,120.95769500732422,38.04331588745117
37.99274826049805,144.28701782226562,76.15693664550781,71.49749755859375,183.35733032226562,209.1199951171875,263.4228210449219,782.3350830078125,16.849699020385742,55.595001220703125,73.19182586669922,225.00209045410156,190.27999877929688,85.8448257446289,57.77043914794922,20.52442169189453,160.35665893554688,423.8493957519531,171.9419403076172,98.29257202148438,34.02459716796875,22.916667938232422,39.955718994140625,116.32990264892578,37.83665466308594
37.04352951049805,139.6245880126953,75.24553680419922,69.5,175.92202758789062,196.8000030517578,258.9536437988281,776.1748046875,16.300655364990234,52.790000915527344,69.86493682861328,220.05551147460938,181.25999450683594,82.30928802490234,52.867164611816406,20.0445556640625,157.1166534423828,417.2476806640625,171.63101196289062,95.33885192871094,32.70990753173828,22.208667755126953,37.79330825805664,111.86565399169922,37.00103759765625
38.59164810180664,142.25460815429688,73.82374572753906,72.14199829101562,182.92388916015625,201.24000549316406,255.00018310546875,771.2525024414062,16.67905044555664,54.029998779296875,70.31571960449219,214.33738708496094,185.30999755859375,85.42393493652344,55.80615234375,20.14215660095215,152.63397216796875,408.2540588378906,169.299072265625,97.5811538696289,33.150760650634766,22.264667510986328,38.86753845214844,115.42549896240234,35.85991287231445
37.765506744384766,142.67764282226562,75.06324768066406,70.83899688720703,176.36495971679688,200.3699951171875,263.5087890625,763.7658081054688,16.760665893554688,52.42900085449219,69.17071533203125,222.3699493408203,180.17999267578125,83.81517028808594,56.60274887084961,20.3170223236084,155.8739471435547,413.42059326171875,173.80751037597656,94.63642883300781,31.796701431274414,23.0,38.16301345825195,115.11762237548828,36.345115661621094
36.726341247558594,138.41064453125,72.79568481445312,67.5250015258789,169.53274536132812,191.4199981689453,257.6645202636719,759.2070922851562,16.266162872314453,50.07600021362305,66.90768432617188,215.51731872558594,171.5800018310547,79.51263427734375,53.81220245361328,19.73142433166504,152.50082397460938,404.3312072753906,180.64785766601562,91.5476303100586,31.096054077148438,21.01533317565918,38.1002197265625,109.54694366455078,35.725135803222656
37.175540924072266,141.47296142578125,71.41034698486328,66.9800033569336,173.08547973632812,196.02000427246094,253.88291931152344,754.3733520507812,16.116308212280273,51.888999938964844,68.72891235351562,213.2028350830078,176.11000061035156,82.47764587402344,57.4141960144043,20.361753463745117,152.9890594482422,404.6183166503906,180.02603149414062,91.84480285644531,30.686695098876953,20.69466781616211,38.36529541015625,111.91374969482422,35.62629318237305
38.672935485839844,142.49374389648438,72.0228042602539,69.3115005493164,175.6016387939453,198.88999938964844,260.0709228515625,779.6821899414062,16.43099594116211,52.59700012207031,68.74696350097656,219.51092529296875,176.41000366210938,83.36621856689453,56.412254333496094,20.52442169189453,156.5840606689453,414.8557434082031,180.49241638183594,92.5291976928711,31.166906356811523,21.048667907714844,38.86753845214844,113.98231506347656,35.653255462646484
39.06035232543945,144.2318115234375,71.45408630371094,70.72550201416016,174.56500244140625,197.99000549316406,256.4612121582031,785.20361328125,16.580842971801758,52.60499954223633,68.71088409423828,215.4265594482422,173.14999389648438,84.02091979980469,57.550254821777344,20.394290924072266,155.34133911132812,415.2384948730469,186.71092224121094,92.5742416381836,31.017335891723633,21.577333450317383,39.09075164794922,113.86685180664062,35.21298599243164
39.780517578125,146.94467163085938,71.89157104492188,72.55249786376953,180.31350708007812,200.5399932861328,258.0082702636719,801.080810546875,16.74567985534668,53.48500061035156,69.9670639038086,218.64866638183594,179.52000427246094,85.33657836914062,59.72481155395508,20.65862274169922,155.60763549804688,415.9082336425781,188.11009216308594,94.6724624633789,31.379465103149414,21.487333297729492,39.851070404052734,116.2529067993164,35.59035110473633
41.11628341674805,148.11256408691406,73.64146423339844,73.08799743652344,183.6683349609375,203.89999389648438,262.2196350097656,826.1242065429688,16.828094482421875,54.47600173950195,70.86630249023438,221.73460388183594,179.9600067138672,87.07503509521484,60.9815559387207,20.967689514160156,155.07501220703125,423.8493957519531,195.26138305664062,95.05968475341797,31.26925277709961,22.271333694458008,39.64878463745117,117.852783203125,35.53644561767578
40.98317337036133,149.58396911621094,74.37059020996094,72.43450164794922,181.1522216796875,203.7899932861328,266.17303466796875,823.0099487304688,16.880544662475586,54.7400016784668,71.72920989990234,225.54664611816406,177.36000061035156,86.454833984375,60.32349395751953,21.08968734741211,156.9391326904297,425.8586120605469,200.39166259765625,94.46533203125,31.418827056884766,22.365999221801758,39.851070404052734,117.43838500976562,35.823974609375
,,74.22476196289062,,,,261.8758239746094,,,,,222.5514678955078,,,,,155.78515625,422.5098876953125,199.45887756347656,,,,,,35.823974609375
40.8453254699707,148.46202087402344,74.4435043334961,73.4175033569336,184.2526092529297,203.0500030517578,262.5633850097656,825.2891845703125,16.828094482421875,55.12300109863281,70.43939971923828,222.46072387695312,176.00999450683594,87.1314468383789,61.61981201171875,20.735889434814453,155.8739471435547,421.5498962402344,203.1899871826172,93.86198425292969,31.135425567626953,22.31800079345703,39.78131866455078,117.59258270263672,36.264244079589844
40.65993118286133,147.56077575683594,74.37059020996094,74.14600372314453,183.20657348632812,201.02000427246094,262.90716552734375,812.1632690429688,16.730693817138672,55.56700134277344,70.43939971923828,223.91293334960938,177.91000366210938,85.9755630493164,59.747074127197266,20.95548439025879,154.80874633789062,426.7340087890625,210.65219116210938,92.97946166992188,31.10392951965332,22.219999313354492,39.50926971435547,116.06978607177734,37.8815803527832
40.999820709228516,147.4320526123047,75.06324768066406,74.26699829101562,182.151123046875,200.72999572753906,262.3055725097656,818.2545166015625,16.925498962402344,55.33150100708008,70.1124038696289,222.4153289794922,178.99000549316406,86.20111846923828,59.942626953125,21.577686309814453,155.7407989501953,425.3900146484375,216.09341430664062,93.78093719482422,31.371593475341797,23.077999114990234,40.13010787963867,116.02159118652344,37.567100524902344
41.712852478027344,149.85061645507812,74.99034881591797,75.0,185.4777069091797,202.75999450683594,262.90716552734375,825.790283203125,17.367557525634766,56.339500427246094,71.52938079833984,223.95828247070312,183.2899932861328,88.39066314697266,60.87834548950195,21.93148422241211,158.6256866455078,429.1341552734375,223.71109008789062,94.46533203125,31.592023849487305,23.469999313354492,40.7230224609375,118.47926330566406,38.519535064697266
42.537620544433594,151.49671936035156,75.2820053100586,76.09750366210938,189.2660675048828,210.6199951171875,265.9152526855469,819.3942260742188,17.419998168945312,57.1875,72.82825469970703,226.27279663085938,184.92999267578125,89.668701171875,61.03925704956055,22.171419143676758,160.22349548339844,428.46209716796875,220.13543701171875,94.83454895019531,31.859682083129883,23.827999114990234,40.76487731933594,120.07915496826172,38.016361236572266
42.39974594116211,149.4827423095703,75.35489654541016,75.5989990234375,186.0619659423828,209.66000366210938,263.8525390625,817.3212890625,17.112810134887695,55.91450119018555,71.48396301269531,224.1398162841797,181.4600067138672,88.522216796875,60.9105224609375,21.402822494506836,157.56048583984375,423.75799560546875,215.00518798828125,93.71790313720703,31.347972869873047,23.39933204650879,40.08127975463867,118.90335083007812,37.73781967163086
42.3355827331543,148.06655883789062,75.2090835571289,75.62249755859375,184.13011169433594,207.1999969482422,262.90716552734375,816.0441284179688,16.955469131469727,55.23649978637695,69.95800018310547,223.73141479492188,178.32000732421875,88.11814880371094,59.9055061340332,20.935152053833008,157.1610565185547,424.4299621582031,219.20266723632812,94.10513305664062,30.899246215820312,22.87066650390625,39.544158935546875,118.48888397216797,37.45029067993164
41.59402847290039,143.59727478027344,74.11539459228516,74.67250061035156,180.86947631835938,201.52999877929688,263.16497802734375,825.2891845703125,16.962963104248047,53.47600173950195,69.48568725585938,221.55307006835938,175.94000244140625,87.25360870361328,57.482051849365234,20.43088722229004,153.83230590820312,423.949951171875,218.58079528808594,91.85380554199219,30.85201644897461,22.062000274658203,39.432552337646484,116.0408706665039,36.731475830078125
41.88161087036133,144.83876037597656,72.63526916503906,75.01249694824219,182.41500854492188,201.33999633789062,260.41473388671875,843.3966674804688,17.000423431396484,53.94599914550781,70.14873504638672,216.69725036621094,176.6199951171875,87.4415283203125,58.55390930175781,20.63015365600586,151.8794403076172,423.181884765625,216.09341430664062,92.4931869506836,30.90711784362793,22.341333389282227,39.43952560424805,116.3974609375,36.13845443725586
42.02660369873047,146.08021545410156,73.45919036865234,76.18049621582031,186.9195556640625,203.24000549316406,261.2742004394531,852.9365844726562,17.075349807739258,54.54650115966797,70.57563781738281,218.5125274658203,180.39999389648438,87.99597930908203,58.333587646484375,20.670820236206055,155.2969512939453,422.41387939453125,217.6480255126953,94.19517517089844,31.41095733642578,22.22333335876465,39.641815185546875,117.46730041503906,36.695533752441406
41.99094772338867,145.32615661621094,73.09461975097656,76.88200378417969,191.1507568359375,204.5500030517578,263.25091552734375,846.6976318359375,17.382537841796875,54.75299835205078,70.1124038696289,219.05712890625,179.77999877929688,87.69526672363281,59.94511032104492,20.581357955932617,154.63121032714844,425.0060119628906,221.84552001953125,94.62743377685547,31.096054077148438,21.8799991607666,39.753421783447266,116.67697143554688,36.938133239746094
41.60113525390625,145.80433654785156,74.00602722167969,77.25,194.17579650878906,204.3000030517578,264.0244140625,857.4067993164062,17.05286979675293,55.481998443603516,70.33948516845703,218.9209442138672,183.7100067138672,88.20272064208984,59.86589050292969,20.589488983154297,155.82955932617188,423.46990966796875,227.44219970703125,97.1759262084961,31.41095733642578,22.15333366394043,39.86503601074219,117.43838500976562,36.965091705322266
42.05512237548828,145.75836181640625,75.39136505126953,77.59300231933594,193.20518493652344,205.2899932861328,266.430908203125,875.2291259765625,16.940481185913086,56.29999923706055,71.65652465820312,222.91455078125,182.33999633789062,88.73836517333984,59.70250701904297,20.748088836669922,160.13473510742188,426.06195068359375,232.88339233398438,97.56315612792969,31.48967933654785,21.940000534057617,39.89292526245117,117.79498291015625,37.58507537841797
42.777671813964844,148.52638244628906,75.31844329833984,78.94450378417969,197.34214782714844,212.94000244140625,265.6575012207031,864.1367797851562,17.16525650024414,58.00199890136719,72.31053161621094,223.23219299316406,185.22999572753906,90.72119140625,60.729820251464844,20.687088012695312,161.2443084716797,429.9021301269531,234.59349060058594,98.26555633544922,31.796701431274414,21.81133270263672,39.92781066894531,120.00205993652344,37.54913330078125
43.19123077392578,148.69190979003906,74.88096618652344,79.91950225830078,199.1232452392578,211.82000732421875,266.344970703125,867.9683837890625,17.16525650024414,58.224998474121094,71.79278564453125,224.00369262695312,184.75999450683594,90.93733978271484,61.82643127441406,20.687088012695312,161.37745666503906,430.190185546875,243.14395141601562,98.13948822021484,32.00138854980469,23.034000396728516,40.0882453918457,119.74185943603516,37.61201858520508
42.77528762817383,149.42762756347656,74.07893371582031,79.40899658203125,196.03225708007812,209.1300048828125,263.7666015625,869.4913330078125,17.255172729492188,56.90850067138672,71.89269256591797,221.00851440429688,181.8800048828125,88.71958923339844,61.318965911865234,20.46748924255371,159.64651489257812,428.94207763671875,234.7489471435547,96.9147720336914,31.804580688476562,22.78933334350586,40.220787048339844,118.73948669433594,37.2166748046875
42.41164016723633,148.05735778808594,73.64146423339844,79.55000305175781,199.33998107910156,206.99000549316406,264.1103820800781,882.1753540039062,17.27764320373535,57.4744987487793,71.29320526123047,220.4639129638672,184.19000244140625,88.1933364868164,61.57394027709961,20.45121955871582,159.69090270996094,426.92608642578125,233.5052490234375,97.32901763916016,31.843936920166016,21.775333404541016,40.60443878173828,118.1419448852539,37.19870376586914
42.461551666259766,149.76788330078125,74.15184783935547,79.11599731445312,202.08229064941406,207.82000732421875,268.4076843261719,878.471923828125,17.240182876586914,57.479000091552734,71.52938079833984,224.5028839111328,183.86000061035156,88.50342559814453,61.72246551513672,20.491886138916016,159.55775451660156,431.91815185546875,229.30775451660156,97.69822692871094,31.92266273498535,21.706666946411133,40.451759338378906,118.94188690185547,37.69289779663086
42.31181335449219,147.9562530517578,74.11539459228516,78.58399963378906,201.7241668701172,206.9600067138672,268.14984130859375,875.0479125976562,17.41250991821289,56.7864990234375,73.10983276367188,224.63900756835938,185.08999633789062,88.89811706542969,62.004661560058594,20.51222038269043,159.82403564453125,433.6462707519531,228.06402587890625,96.82472229003906,32.24542999267578,21.42333221435547,40.84051513671875,120.0213623046875,38.00737762451172
41.665313720703125,147.70794677734375,73.09461975097656,77.24649810791016,200.48971557617188,203.99000549316406,268.23577880859375,870.2659301757812,17.02290153503418,54.99100112915039,71.51119995117188,223.27755737304688,172.55999755859375,87.29119873046875,59.657958984375,20.51222038269043,160.756103515625,433.6462707519531,230.39599609375,95.67205047607422,32.080108642578125,20.90399932861328,40.30332946777344,118.74911499023438,37.8995475769043
41.651065826416016,149.78623962402344,73.42272186279297,79.32550048828125,200.34832763671875,204.75,271.9315185546875,881.7776489257812,17.28513526916504,54.885501861572266,71.18421173095703,228.31494140625,168.14999389648438,87.51671600341797,61.78187942504883,20.54475212097168,161.2443084716797,434.894287109375,236.61451721191406,94.46533203125,31.710107803344727,20.703332901000977,40.147823333740234,120.38760375976562,38.115196228027344
40.707481384277344,149.0045928955078,73.27690124511719,79.09300231933594,201.4132080078125,204.8300018310547,273.3065490722656,881.984375,17.757164001464844,54.54399871826172,71.06614685058594,229.31332397460938,169.38999938964844,86.90591430664062,61.529380798339844,20.434955596923828,160.09034729003906,445.4546203613281,236.3035888671875,94.64543914794922,31.418827056884766,21.101999282836914,40.5224494934082,118.75875091552734,38.115196228027344
40.13228988647461,138.15321350097656,72.63526916503906,77.24600219726562,192.92245483398438,197.6300048828125,270.2125244140625,858.1049194335938,17.382537841796875,52.45399856567383,69.5129165649414,226.27279663085938,164.88999938964844,84.3780517578125,59.868370056152344,20.012022018432617,159.3802032470703,448.0467224121094,235.0598907470703,93.600830078125,31.04094886779785,20.606666564941406,39.9923210144043,115.64570617675781,37.93549346923828
39.20295715332031,135.50466918945312,72.35820770263672,74.77799987792969,187.63575744628906,192.4600067138672,265.4855041503906,849.2991333007812,17.479938507080078,51.07849884033203,67.90523529052734,220.4639129638672,159.38999938964844,81.92533874511719,57.6701774597168,20.27121353149414,156.1846160888672,447.6627502441406,237.0808868408203,92.28606414794922,30.962230682373047,20.1026668548584,39.780277252197266,112.76396942138672,37.73781967163086
41.063995361328125,140.56256103515625,71.6728286743164,77.79299926757812,195.4951171875,199.33999633789062,267.9779357910156,881.7384033203125,17.85456657409668,52.660499572753906,69.19502258300781,221.28077697753906,160.05999755859375,88.1275405883789,60.519405364990234,20.71852684020996,155.07501220703125,447.56671142578125,245.63136291503906,94.40231323242188,31.4818115234375,20.278667449951172,40.71329116821289,116.27218627929688,37.46826171875
40.011070251464844,136.89329528808594,72.54779052734375,74.85250091552734,188.74771118164062,196.14999389648438,271.6736145019531,859.5021362304688,17.674747467041016,50.255001068115234,68.72268676757812,222.5514678955078,152.22000122070312,84.07733154296875,55.82598876953125,20.300477981567383,155.7407989501953,454.47894287109375,249.98434448242188,92.7813491821289,30.9700984954834,18.61199951171875,39.97819519042969,113.14950561523438,38.205047607421875
39.5689811706543,135.5598907470703,72.81024932861328,71.57099914550781,183.31967163085938,196.6699981689453,269.6968688964844,861.6273193359375,17.434986114501953,50.22800064086914,69.94892120361328,221.37155151367188,153.02999877929688,84.00212097167969,54.793724060058594,20.53458595275879,161.59938049316406,458.9910583496094,249.6734161376953,93.63685607910156,31.458187103271484,17.185333251953125,39.72372817993164,112.75434875488281,38.30388641357422
39.87797164916992,141.1602783203125,72.53319549560547,72.36699676513672,187.117431640625,199.47999572753906,275.7989196777344,860.0825805664062,17.719701766967773,51.589500427246094,70.2759017944336,227.0896453857422,159.7899932861328,85.76883697509766,57.328575134277344,20.58892822265625,162.7533416748047,462.2552795410156,,94.69947052001953,31.55265998840332,17.742000579833984,40.77689743041992,115.28910827636719,38.80705642700195
39.616519927978516,136.0840606689453,,68.59950256347656,181.92494201660156,195.0,,854.3070678710938,17.42749786376953,50.32350158691406,68.75901794433594,,155.38999938964844,83.1845932006836,54.71946716308594,20.237773895263672,,,,93.01548767089844,31.072444915771484,16.832000732421875,40.1548957824707,114.1036376953125,
40.02296447753906,136.82891845703125,72.0957260131836,69.60250091552734,187.93727111816406,197.9600067138672,277.68975830078125,871.7418823242188,17.832088470458984,50.670501708984375,70.43032836914062,232.3539276123047,156.11000061035156,84.30286407470703,55.783905029296875,20.542945861816406,162.79771423339844,464.8473205566406,256.5137634277344,93.3576889038086,31.119670867919922,17.8353328704834,41.06669616699219,114.88431549072266,37.971435546875
40.78828811645508,137.91407775878906,71.8624038696289,70.52850341796875,186.834716796875,200.11000061035156,279.58056640625,861.8634643554688,17.944473266601562,51.25699996948242,71.39311981201172,232.21778869628906,155.10000610351562,86.76493072509766,56.00421142578125,20.42171287536621,165.77139282226562,471.37548828125,251.84986877441406,94.07810974121094,31.568401336669922,19.12933349609375,41.50493621826172,115.47222137451172,37.872596740722656
41.07112121582031,139.38546752929688,74.4435043334961,72.5875015258789,187.2305145263672,200.85000610351562,284.6513671875,856.4716796875,18.31909942626953,51.390499114990234,71.41130828857422,240.06878662109375,159.33999633789062,86.81192779541016,54.8011589050293,20.409170150756836,169.10012817382812,476.1756896972656,254.1818084716797,94.95162200927734,31.662878036499023,20.381332397460938,42.1976203918457,116.80227661132812,38.74415588378906
40.02058029174805,135.5323028564453,73.82374572753906,70.2614974975586,183.4138946533203,195.49000549316406,283.2762145996094,847.1441040039062,18.184232711791992,50.35200119018555,69.80358123779297,238.3442840576172,157.1999969482422,84.79151916503906,53.036170959472656,20.304655075073242,168.8782196044922,478.5757751464844,256.98016357421875,94.87957000732422,31.607765197753906,19.953332901000977,41.99264907836914,113.43861389160156,38.88792037963867
40.41749572753906,136.33233642578125,74.00602722167969,70.30400085449219,187.08917236328125,195.3300018310547,283.6200256347656,848.1381225585938,18.468944549560547,50.772499084472656,70.24867248535156,238.02659606933594,157.92999267578125,85.29895782470703,53.32331466674805,20.793779373168945,168.8782196044922,483.47198486328125,258.69024658203125,96.50953674316406,32.064369201660156,19.310667037963867,41.971439361572266,114.48916625976562,39.37312316894531
41.17808151245117,139.82687377929688,73.75082397460938,71.81099700927734,193.70460510253906,197.8000030517578,292.3864440917969,830.8212280273438,19.0908260345459,51.582000732421875,71.9562759399414,249.7350616455078,165.0399932861328,87.28179168701172,56.4176139831543,21.078048706054688,170.0765838623047,483.8559265136719,265.2196960449219,97.02283477783203,32.45011520385742,20.31333351135254,42.76308059692383,116.34928894042969,39.51688766479492
