AAPL,AMZN,BRK-B,GOOG,LLY,META,MSFT,NVDA,TSLA,V
40.65993118286133,74.14600372314453,201.02000427246094,55.56700134277344,70.43940734863281,177.91000366210938,85.97557067871094,59.747066497802734,22.219999313354492,116.06978607177734
40.999820709228516,74.26699829101562,200.72999572753906,55.33150100708008,70.1124038696289,178.99000549316406,86.20108795166016,59.942623138427734,23.077999114990234,116.02157592773438
41.712860107421875,75.0,202.75999450683594,56.339500427246094,71.52937316894531,183.2899932861328,88.39068603515625,60.87833786010742,23.469999313354492,118.4792709350586
42.53759765625,76.09750366210938,210.6199951171875,57.1875,72.82823181152344,184.92999267578125,89.66869354248047,61.03923797607422,23.827999114990234,120.07914733886719
42.399757385253906,75.5989990234375,209.66000366210938,55.91450119018555,71.48394775390625,181.4600067138672,88.52222442626953,60.9105339050293,23.39933204650879,118.90333557128906
42.3355827331543,75.62249755859375,207.1999969482422,55.23649978637695,69.9579849243164,178.32000732421875,88.11815643310547,59.90549850463867,22.87066650390625,118.48889923095703
41.594024658203125,74.67250061035156,201.52999877929688,53.47600173950195,69.48567199707031,175.94000244140625,87.25360107421875,57.482059478759766,22.062000274658203,116.0408706665039
41.88161849975586,75.01249694824219,201.33999633789062,53.94599914550781,70.14873504638672,176.6199951171875,87.44154357910156,58.55391311645508,22.341333389282227,116.39747619628906
42.0265998840332,76.18049621582031,203.24000549316406,54.54650115966797,70.57565307617188,180.39999389648438,87.99598693847656,58.333595275878906,22.22333335876465,117.46729278564453
41.99094772338867,76.88200378417969,204.5500030517578,54.75299835205078,70.1124038696289,179.77999877929688,87.69527435302734,59.94510269165039,21.8799991607666,116.67698669433594
41.60115051269531,77.25,204.3000030517578,55.481998443603516,70.33950805664062,183.7100067138672,88.20272827148438,59.86589813232422,22.15333366394043,117.43836212158203
42.05513000488281,77.59300231933594,205.2899932861328,56.29999923706055,71.65653228759766,182.33999633789062,88.73836517333984,59.7025146484375,21.940000534057617,117.79497528076172
42.77766418457031,78.94450378417969,212.94000244140625,58.00199890136719,72.31050872802734,185.22999572753906,90.72118377685547,60.72981643676758,21.81133270263672,120.0020751953125
43.19123077392578,79.91950225830078,211.82000732421875,58.224998474121094,71.79278564453125,184.75999450683594,90.93732452392578,61.8264274597168,23.034000396728516,119.7418212890625
42.77529525756836,79.40899658203125,209.1300048828125,56.90850067138672,71.89269256591797,181.8800048828125,88.7195816040039,61.318965911865234,22.78933334350586,118.73949432373047
42.41163635253906,79.55000305175781,206.99000549316406,57.4744987487793,71.29319763183594,184.19000244140625,88.19330596923828,61.573944091796875,21.775333404541016,118.1419448852539
42.4615478515625,79.11599731445312,207.82000732421875,57.479000091552734,71.52937316894531,183.86000061035156,88.50342559814453,61.72245788574219,21.706666946411133,118.94190216064453
42.31182098388672,78.58399963378906,206.9600067138672,56.7864990234375,73.10983276367188,185.08999633789062,88.89812469482422,62.004661560058594,21.42333221435547,120.02134704589844
41.665321350097656,77.24649810791016,203.99000549316406,54.99100112915039,71.51121520996094,172.55999755859375,87.29119873046875,59.657955169677734,20.90399932861328,118.7491226196289
41.65106964111328,79.32550048828125,204.75,54.885501861572266,71.18421173095703,168.14999389648438,87.51671600341797,61.781883239746094,20.703332901000977,120.38758087158203
40.70746612548828,79.09300231933594,204.8300018310547,54.54399871826172,71.06610870361328,169.38999938964844,86.90589904785156,61.529388427734375,21.101999282836914,118.75878143310547
40.132286071777344,77.24600219726562,197.6300048828125,52.45399856567383,69.51292419433594,164.88999938964844,84.3780517578125,59.86836242675781,20.606666564941406,115.64572143554688
39.20295715332031,74.77799987792969,192.4600067138672,51.07849884033203,67.90522003173828,159.38999938964844,81.92534637451172,57.67018127441406,20.1026668548584,112.76396179199219
41.06399154663086,77.79299926757812,199.33999633789062,52.660499572753906,69.19502258300781,160.05999755859375,88.12754821777344,60.519405364990234,20.278667449951172,116.27217102050781
40.01106262207031,74.85250091552734,196.14999389648438,50.255001068115234,68.72269439697266,152.22000122070312,84.07731628417969,55.82598114013672,18.61199951171875,113.14947509765625
39.5689811706543,71.57099914550781,196.6699981689453,50.22800064086914,69.94892120361328,153.02999877929688,84.00214385986328,54.79373550415039,17.185333251953125,112.75430297851562
39.87796401977539,72.36699676513672,199.47999572753906,51.589500427246094,70.27590942382812,159.7899932861328,85.76881408691406,57.32856369018555,17.742000579833984,115.28911590576172
39.61652374267578,68.59950256347656,195.0,50.32350158691406,68.7590103149414,155.38999938964844,83.18458557128906,54.71945571899414,16.832000732421875,114.1036376953125
40.0229606628418,69.60250091552734,197.9600067138672,50.670501708984375,70.43031311035156,156.11000061035156,84.3028564453125,55.783897399902344,17.8353328704834,114.88431549072266
40.78828811645508,70.52850341796875,200.11000061035156,51.25699996948242,71.39310455322266,155.10000610351562,86.76493072509766,56.004215240478516,19.12933349609375,115.47222137451172
41.07112121582031,72.5875015258789,200.85000610351562,51.390499114990234,71.41128540039062,159.33999633789062,86.8119125366211,54.8011589050293,20.381332397460938,116.80226135253906
40.02057647705078,70.2614974975586,195.49000549316406,50.35200119018555,69.8035888671875,157.1999969482422,84.79149627685547,53.03616714477539,19.953332901000977,113.43861389160156
40.4174919128418,70.30400085449219,195.3300018310547,50.772499084472656,70.24864959716797,157.92999267578125,85.2989730834961,53.32331848144531,19.310667037963867,114.48918151855469
41.17808151245117,71.81099700927734,197.8000030517578,51.582000732421875,71.95626068115234,165.0399932861328,87.28179168701172,56.41761779785156,20.31333351135254,116.34929656982422
40.98556137084961,71.35250091552734,195.22000122070312,50.99850082397461,71.51121520996094,166.32000732421875,86.32327270507812,56.004215240478516,20.062000274658203,115.44332122802734
41.389617919921875,72.42500305175781,198.1300048828125,51.6254997253418,72.01985931396484,163.8699951171875,87.93961334228516,58.07368469238281,19.60533332824707,116.68661499023438
41.52983856201172,71.53949737548828,197.0,51.4635009765625,72.41043090820312,164.52000427246094,87.4697494506836,57.30628967285156,20.022666931152344,116.37818908691406
41.788917541503906,72.07499694824219,198.22000122070312,51.89899826049805,72.77376556396484,164.8300018310547,88.4940414428711,57.30381774902344,19.413999557495117,117.46729278564453
42.36410140991211,75.19149780273438,199.27000427246094,53.70800018310547,72.59207916259766,168.66000366210938,90.27953338623047,58.80146408081055,19.179332733154297,119.3177719116211
42.26902770996094,76.39199829101562,199.50999450683594,53.604000091552734,72.41043090820312,166.36000061035156,90.62718963623047,58.51182556152344,19.55666732788086,119.9731674194336
41.07112121582031,77.84549713134766,200.3800048828125,54.3849983215332,72.43767547607422,168.10000610351562,90.31710052490234,56.69732666015625,20.005332946777344,119.47197723388672
39.38834762573242,76.37449645996094,200.1300048828125,53.64799880981445,71.8109359741211,166.27999877929688,89.27400970458984,56.61564254760742,19.349332809448242,119.70327758789062
39.27425765991211,75.89299774169922,199.4199981689453,53.372501373291016,72.84640502929688,165.83999633789062,89.60292053222656,55.42000961303711,18.891332626342773,119.953857421875
38.72759246826172,73.00450134277344,196.8000030517578,50.999000549316406,72.7464828491211,159.69000244140625,87.50730895996094,54.756591796875,18.8973331451416,116.87937927246094
38.89634704589844,73.00849914550781,196.8000030517578,51.058998107910156,73.70022583007812,159.69000244140625,86.74615478515625,53.63275909423828,18.71266746520996,116.82154083251953
39.03182601928711,75.89800262451172,197.02999877929688,52.00199890136719,74.98094177246094,174.16000366210938,88.57859802246094,55.75171661376953,19.031999588012695,122.4790267944336
38.580238342285156,78.63099670410156,197.22999572753906,51.502498626708984,75.14444732666016,173.58999633789062,90.04459381103516,56.02649688720703,19.60533332824707,121.44776153564453
39.27900695800781,78.30650329589844,193.72999572753906,50.86650085449219,73.63664245605469,172.0,87.88319396972656,55.6724967956543,19.593332290649414,122.28626251220703
40.191707611083984,79.11299896240234,195.11000061035156,51.865501403808594,71.82002258300781,173.86000061035156,89.27400970458984,56.227012634277344,19.994667053222656,122.89344787597656
41.96717834472656,78.48400115966797,193.30999755859375,51.21900177001953,71.6020278930664,176.07000732421875,87.87382507324219,56.02154541015625,20.07666778564453,121.80435180664062
42.04323959350586,78.60399627685547,191.61000061035156,51.18600082397461,70.88445281982422,174.02000427246094,88.40005493164062,57.675140380859375,18.963333129882812,122.57539367675781
43.69273376464844,79.04750061035156,195.63999938964844,52.410499572753906,71.21145629882812,176.61000061035156,89.42436981201172,59.17772674560547,19.606000900268555,123.51993560791016
44.00885009765625,80.00700378417969,197.05999755859375,52.739498138427734,71.42037963867188,177.97000122070312,90.42048645019531,61.55908203125,20.184667587280273,124.5801010131836
44.220394134521484,79.61949920654297,196.24000549316406,52.695499420166016,71.6474609375,178.9199981689453,90.0351791381836,61.984867095947266,20.131332397460938,125.1969223022461
44.53174591064453,80.4000015258789,199.8699951171875,54.13800048828125,72.0016860961914,182.66000366210938,91.0970687866211,63.316646575927734,20.456666946411133,126.1028823852539
45.168731689453125,80.4540023803711,201.1999969482422,54.878501892089844,73.44590759277344,185.52999877929688,92.00863647460938,64.3934555053711,20.334667205810547,126.257080078125
44.99694061279297,80.14550018310547,199.3000030517578,54.91299819946289,74.89012145996094,186.99000549316406,91.81126403808594,63.00720977783203,20.070667266845703,127.0473861694336
44.891944885253906,80.0770034790039,199.17999267578125,55.0099983215332,75.45326232910156,186.63999938964844,92.1213607788086,63.21268844604492,19.46466636657715,126.45948791503906
44.48396301269531,78.80599975585938,197.36000061035156,53.96149826049805,74.67212677001953,184.32000732421875,91.45417785644531,60.7867546081543,18.94533348083496,126.35350036621094
44.89911651611328,79.36399841308594,197.8300018310547,54.0885009765625,74.2450180053711,183.1999969482422,91.69013214111328,60.89815139770508,19.09866714477539,126.15107727050781
44.61518096923828,79.08799743652344,197.49000549316406,53.929500579833984,74.68402099609375,183.75999450683594,90.77462768554688,61.318965911865234,18.96933364868164,125.42704010009766
44.45294189453125,78.71849822998047,196.05999755859375,53.31800079345703,75.05897521972656,182.67999267578125,90.94452667236328,60.88081741333008,18.454666137695312,125.42704010009766
44.76789093017578,79.27300262451172,197.91000366210938,53.979000091552734,74.83949279785156,184.49000549316406,92.11483001708984,60.459999084472656,18.965999603271484,126.13179016113281
44.6557502746582,79.06999969482422,198.1300048828125,53.48649978637695,75.1961669921875,183.8000030517578,92.02044677734375,60.07877731323242,18.333999633789062,126.1800537109375
44.94205856323242,80.09300231933594,195.9499969482422,53.984500885009766,75.61687469482422,186.89999389648438,93.11528015136719,61.31477737426758,18.60466766357422,127.30949401855469
44.891944885253906,80.15350341796875,194.8300018310547,53.96200180053711,75.64430236816406,185.92999267578125,92.7849349975586,61.35193634033203,18.523332595825195,127.3191146850586
44.99456024169922,80.50749969482422,194.14999389648438,53.78300094604492,75.69917297363281,184.9199981689453,92.83211517333984,61.745784759521484,18.59000015258789,126.73030853271484
44.832305908203125,80.64350128173828,189.8699951171875,53.01599884033203,75.39739990234375,185.74000549316406,92.50179290771484,61.574859619140625,18.917333602905273,125.19539642333984
44.736873626708984,81.24449920654297,194.10000610351562,53.38999938964844,76.69607543945312,187.6699981689453,93.38894653320312,62.664737701416016,19.447999954223633,126.11245727539062
44.5865478515625,81.48100280761719,191.52999877929688,54.2495002746582,77.77525329589844,191.77999877929688,93.2851333618164,62.46657943725586,18.98200035095215,126.18970489501953
45.390628814697266,82.0770034790039,192.22999572753906,55.974998474121094,77.60149383544922,193.99000549316406,95.12555694580078,63.81156921386719,19.454666137695312,126.315185546875
45.769996643066406,83.26349639892578,191.3000030517578,56.964500427246094,77.8027114868164,193.27999877929688,95.95608520507812,65.60242462158203,19.78266716003418,128.45822143554688
46.123111724853516,84.81749725341797,190.77000427246094,56.983001708984375,77.57405090332031,192.94000244140625,96.44688415527344,65.65689849853516,19.408666610717773,128.93128967285156
46.28297424316406,84.7874984741211,193.99000549316406,56.84400177001953,78.5892333984375,191.33999633789062,96.73001098632812,65.67671203613281,21.299999237060547,131.5570526123047
46.158905029296875,84.46499633789062,195.57000732421875,56.19300079345703,78.54350280761719,188.17999267578125,95.21050262451172,65.11940002441406,21.07266616821289,129.20156860351562
45.738975524902344,84.19950103759766,196.00999450683594,56.04349899291992,78.7264175415039,189.10000610351562,95.9183349609375,64.96583557128906,21.17733383178711,130.0703887939453
45.626834869384766,84.45600128173828,195.3300018310547,56.4995002746582,78.52522277832031,191.5399932861328,95.37094116210938,64.5546646118164,22.139999389648438,129.26918029785156
45.877357482910156,84.9375,195.27000427246094,56.965999603271484,78.18683624267578,192.39999389648438,95.61634063720703,65.04013061523438,22.851333618164062,130.1862030029297
45.5003776550293,85.24299621582031,194.5500030517578,56.739498138427734,78.39717864990234,192.41000366210938,95.18218231201172,64.99555206298828,22.985332489013672,129.7421417236328
45.52424240112305,86.19300079345703,192.5,57.60599899291992,78.97335052490234,196.80999755859375,95.72016143798828,66.11265563964844,23.847999572753906,130.32138061523438
45.05658721923828,85.79850006103516,191.75999450683594,57.612998962402344,79.45806884765625,195.85000610351562,94.50263214111328,65.70397186279297,23.878000259399414,130.41790771484375
45.03273391723633,86.18949890136719,191.11000061035156,58.67300033569336,78.75384521484375,198.30999755859375,95.19163513183594,65.66185760498047,24.722000122070312,131.4797821044922
44.305015563964844,86.73899841308594,190.35000610351562,58.40299987792969,79.40321350097656,197.49000549316406,95.19163513183594,64.44317626953125,23.503332138061523,130.427490234375
44.49827194213867,87.50399780273438,189.5,58.492000579833984,78.90934753417969,202.0,96.14485931396484,64.97322845458984,24.148000717163086,130.80401611328125
44.25013732910156,86.51100158691406,188.86000061035156,57.882999420166016,78.71727752685547,201.5,95.45587921142578,63.68523406982422,23.167333602905273,129.86761474609375
44.12128829956055,85.78350067138672,188.91000366210938,57.77399826049805,78.58011627197266,201.74000549316406,94.76692199707031,62.159423828125,22.242000579833984,130.63990783691406
43.465145111083984,83.15750122070312,186.72999572753906,56.240501403808594,78.44290924072266,196.35000610351562,92.8604507446289,59.22916793823242,22.200666427612305,126.39238739013672
44.00437545776367,84.55449676513672,186.44000244140625,55.92300033569336,77.83928680419922,199.0,93.51165771484375,59.94007110595703,22.799999237060547,127.95623779296875
43.93995666503906,83.02549743652344,184.91000366210938,55.19900131225586,77.4368667602539,195.83999633789062,92.05821228027344,58.38700866699219,22.96666717529297,126.47930908203125
44.25967788696289,85.07250213623047,187.08999633789062,55.71099853515625,78.18683624267578,196.22999572753906,93.08695983886719,59.66017150878906,23.32866668701172,128.13967895507812
44.166629791259766,84.98999786376953,186.64999389648438,55.782501220703125,78.0405044555664,194.32000732421875,93.06807708740234,58.67928695678711,22.863332748413086,127.8597640991211
44.6605110168457,85.68900299072266,187.8300018310547,56.37300109863281,78.52522277832031,197.36000061035156,94.38938903808594,60.00199508666992,22.33799934387207,127.90798950195312
43.8826904296875,84.697998046875,186.02000427246094,55.144500732421875,79.11968231201172,192.72999572753906,93.48333740234375,58.6644287109375,20.724000930786133,126.89439392089844
44.235816955566406,84.98650360107422,187.5,56.2135009765625,79.16542053222656,198.4499969482422,94.15342712402344,60.12335968017578,20.610666275024414,128.6706085205078
44.8490104675293,85.53150177001953,187.55999755859375,57.00849914550781,79.92452239990234,203.22999572753906,95.47477722167969,61.26277160644531,20.593332290649414,129.44288635253906
45.47174835205078,86.95099639892578,189.63999938964844,57.70249938964844,80.36349487304688,204.74000549316406,96.12596893310547,61.738338470458984,21.233999252319336,130.82333374023438
45.4168701171875,87.15350341796875,189.89999389648438,57.641998291015625,80.52814483642578,203.5399932861328,96.38081359863281,62.72914505004883,21.49799919128418,131.9527587890625
44.82753372192383,87.75,189.91000366210938,57.69499969482422,80.07998657226562,202.5399932861328,96.24869537353516,61.31230545043945,21.263999938964844,133.3621826171875
45.5791130065918,89.83100128173828,189.9600067138672,59.17399978637695,81.31465911865234,206.9199981689453,98.33448028564453,62.22877883911133,21.11400032043457,135.05152893066406
45.65069580078125,90.65149688720703,190.9600067138672,59.441001892089844,82.04631805419922,207.32000732421875,99.50476837158203,61.755680084228516,21.257999420166016,134.58816528320312
45.55048370361328,91.12449645996094,192.0,59.19300079345703,81.46101379394531,207.22999572753906,99.01399993896484,61.4782600402832,20.67333221435547,133.6614227294922
45.679325103759766,92.19650268554688,190.41000366210938,59.939998626708984,81.91829681396484,209.99000549316406,99.99554443359375,62.83811569213867,21.512666702270508,134.80055236816406
45.428802490234375,92.14600372314453,200.44000244140625,59.79399871826172,82.33898162841797,209.36000061035156,99.21221923828125,62.3452033996582,21.59000015258789,136.01686096191406
45.781925201416016,90.64849853515625,197.49000549316406,59.347999572753906,81.79025268554688,208.08999633789062,98.53266143798828,62.426937103271484,21.34866714477539,135.27359008789062
45.67694091796875,90.68499755859375,196.77999877929688,59.24549865722656,80.91224670410156,209.94000244140625,100.29757690429688,62.14457321166992,20.905332565307617,136.10377502441406
45.71750259399414,90.0999984741211,197.85000610351562,60.275001525878906,81.2872314453125,210.91000366210938,101.90202331542969,61.777984619140625,20.213333129882812,135.177001953125
46.049156188964844,91.46199798583984,198.4600067138672,62.40399932861328,85.37538146972656,214.6699981689453,101.60945892333984,61.60459899902344,19.82866668701172,135.177001953125
46.4833984375,93.18049621582031,197.61000061035156,63.185001373291016,88.19226837158203,217.5,104.60131072998047,62.387298583984375,20.582666397094727,137.6965789794922
46.337852478027344,90.4000015258789,197.4600067138672,63.416500091552734,87.0490493774414,176.25999450683594,103.45931243896484,63.122962951660156,20.44333267211914,137.56141662597656
45.56718063354492,90.8635025024414,197.9499969482422,61.92499923706055,88.34773254394531,174.88999938964844,101.62833404541016,62.42447280883789,19.812000274658203,135.83348083496094
45.31188201904297,88.96099853515625,199.08999633789062,60.98699951171875,89.64643096923828,171.05999755859375,99.44817352294922,60.47014236450195,19.344667434692383,131.75006103515625
45.40254592895508,88.87200164794922,197.8699951171875,60.862998962402344,90.36892700195312,172.5800018310547,100.11825561523438,60.65095901489258,19.875999450683594,132.00108337402344
48.077232360839844,89.8584976196289,197.85000610351562,61.0004997253418,90.26834106445312,171.64999389648438,100.30702209472656,61.04975509643555,20.055999755859375,133.45870971679688
49.4825553894043,91.71649932861328,198.05999755859375,61.307498931884766,90.9725570678711,176.3699951171875,101.5245132446289,62.07769775390625,23.30266761779785,134.10549926757812
49.62571334838867,91.16449737548828,200.24000549316406,61.18550109863281,91.98773193359375,177.77999877929688,101.96812438964844,62.44428634643555,23.211332321166992,134.9743194580078
49.88339614868164,92.38749694824219,206.05999755859375,61.23849868774414,93.28641510009766,185.69000244140625,102.05303192138672,62.92232894897461,22.799333572387695,134.86813354492188
49.41573715209961,93.1240005493164,208.72000122070312,62.111000061035156,93.2315444946289,183.80999755859375,102.76087951660156,63.64560317993164,25.30466651916504,135.41839599609375
49.44914627075195,94.32599639892578,208.94000244140625,62.28049850463867,93.5333480834961,185.17999267578125,103.33660888671875,64.00971984863281,24.689332962036133,135.8045196533203
49.83806610107422,94.9260025024414,209.10000610351562,62.45500183105469,93.46017456054688,183.08999633789062,103.50650024414062,63.52422332763672,23.496667861938477,135.15769958496094
49.68962097167969,94.31500244140625,206.6300048828125,61.88050079345703,93.51505279541016,180.25999450683594,102.8741455078125,63.110591888427734,23.69933319091797,134.88743591308594
50.01044464111328,94.80999755859375,205.1699981689453,61.7504997253418,93.68885040283203,180.0500030517578,102.12855529785156,63.44001007080078,23.76066780090332,135.3507537841797
50.22116470336914,95.98249816894531,205.8300018310547,62.10499954223633,94.20658874511719,181.11000061035156,103.40267181396484,64.75527954101562,23.176000595092773,135.8817901611328
50.33849334716797,94.13099670410156,204.5,60.71900177001953,95.02505493164062,179.52999877929688,102.00048065185547,64.1731948852539,22.57933235168457,135.0708465576172
51.07593536376953,94.32599639892578,207.55999755859375,60.324501037597656,95.97228240966797,174.6999969482422,101.98153686523438,63.76697540283203,22.363332748413086,135.97959899902344
52.095916748046875,94.11100006103516,208.13999938964844,60.04800033569336,97.06661987304688,173.8000030517578,101.9246826171875,60.641048431396484,20.366666793823242,136.63705444335938
51.58832550048828,93.83550262451172,208.4600067138672,60.38850021362305,97.31492614746094,172.5,101.25201416015625,61.38909149169922,20.562667846679688,136.260009765625
51.48775863647461,94.1709976196289,208.49000549316406,60.08100128173828,96.62520599365234,172.6199951171875,100.40879821777344,62.7464714050293,21.459999084472656,135.38983154296875
51.49016189575195,95.24500274658203,207.3300018310547,60.36650085449219,96.58843994140625,173.63999938964844,101.43203735351562,65.09959411621094,21.44266700744629,136.45335388183594
51.59551239013672,95.1449966430664,207.24000549316406,60.26900100708008,96.39529418945312,172.89999389648438,101.90573120117188,66.0953140258789,21.34000015258789,137.3814697265625
51.75593185424805,95.26950073242188,207.97999572753906,61.032501220703125,97.2689208984375,174.64999389648438,102.70157623291016,67.42793273925781,21.521333694458008,139.41175842285156
52.1821174621582,96.38400268554688,210.50999450683594,62.090999603271484,96.6620101928711,177.4600067138672,103.83849334716797,68.33946228027344,21.284666061401367,140.5718994140625
52.60352325439453,96.64099884033203,210.77000427246094,61.557498931884766,96.72635650634766,176.25999450683594,104.46379852294922,67.96295928955078,20.790666580200195,140.3785400390625
53.38887023925781,99.90499877929688,211.27000427246094,62.46500015258789,96.86431121826172,175.89999389648438,106.13127136230469,69.01871490478516,20.333999633789062,142.14779663085938
53.87969970703125,100.11900329589844,209.75,61.95600128173828,97.00226593017578,177.63999938964844,106.06495666503906,68.85020446777344,20.209999084472656,141.8673858642578
54.50223159790039,100.635498046875,208.72000122070312,60.90950012207031,97.15857696533203,175.72999572753906,106.42498779296875,69.56148529052734,20.110666275024414,142.012451171875
54.67701721191406,101.97550201416016,210.0500030517578,59.849998474121094,96.21139526367188,171.16000366210938,105.83758544921875,70.30992889404297,19.26333236694336,142.89222717285156
54.32025909423828,99.74099731445312,212.25999450683594,59.32400131225586,97.22296905517578,167.17999267578125,102.78683471679688,69.0013656616211,18.715999603271484,137.93258666992188
53.41759490966797,97.91549682617188,212.8800048828125,58.571998596191406,96.9011001586914,162.52999877929688,103.02371215820312,67.58873748779297,18.729999542236328,139.70176696777344
52.98661804199219,97.60350036621094,214.0399932861328,58.24150085449219,98.42768859863281,163.0399932861328,102.52156829833984,67.37557983398438,17.549333572387695,138.44491577148438
52.27549743652344,96.95050048828125,215.11000061035156,58.231998443603516,97.86669921875,164.17999267578125,103.63005065917969,68.08688354492188,19.03333282470703,139.29574584960938
53.59716796875,99.35749816894531,215.10000610351562,58.86800003051758,97.14938354492188,165.94000244140625,105.39228820800781,67.60855865478516,18.62933349609375,140.65887451171875
