AAPL,ACN,AMZN,ASML,BRK-B,CDI.PA,GOOG,LLY,MC.PA,META,MSFT,NVDA,NVO,OR.PA,RMS.PA,SAP,SNY,TSLA,TTE,V
42.43352508544922,148.00221252441406,64.66600036621094,191.64080810546875,213.19000244140625,255.9456024169922,56.489498138427734,77.37525939941406,216.69723510742188,179.8000030517578,84.27348327636719,55.52412796020508,22.980682373046875,162.79771423339844,422.6055908203125,100.56189727783203,35.04014205932617,22.971332550048828,40.5346794128418,118.44656372070312
42.24415969848633,148.74705505371094,64.72899627685547,193.6763458251953,213.25,258.8677673339844,56.8754997253418,77.07775115966797,218.69403076171875,181.2899932861328,84.1799545288086,56.92683029174805,23.5012149810791,164.92811584472656,425.85858154296875,101.9397201538086,35.110992431640625,23.334667205810547,40.42306900024414,118.05207061767578
41.8985595703125,148.4528045654297,66.3655014038086,193.6951904296875,215.97000122070312,258.78179931640625,57.79050064086914,77.03265380859375,220.5546875,185.3699951171875,85.68582153320312,57.8124885559082,23.566280364990234,164.70619201660156,426.3369445800781,101.5615005493164,34.00885772705078,23.437332153320312,41.0578498840332,119.62035369873047
41.90801239013672,147.947021484375,68.12699890136719,193.5915069580078,215.55999755859375,260.2428283691406,58.49850082397461,76.11302185058594,222.0069122314453,189.35000610351562,85.95709228515625,59.10385513305664,23.56221580505371,165.3275604248047,427.3894348144531,102.90327453613281,34.43396759033203,23.519332885742188,40.785797119140625,119.92822265625
41.2404899597168,147.68955993652344,67.87550354003906,190.5947723388672,215.61000061035156,257.57855224609375,58.21200180053711,76.00482177734375,218.9209442138672,186.5500030517578,85.88225555419922,58.334476470947266,23.47681427001953,163.4191131591797,424.8061218261719,102.99333190917969,35.071632385253906,23.05933380126953,41.23223114013672,119.8320083618164
40.504310607910156,147.8642578125,68.89749908447266,189.256591796875,215.10000610351562,256.3752746582031,58.51850128173828,76.64495849609375,217.9679412841797,187.47999572753906,86.35926055908203,58.47054672241211,23.367013931274414,161.37745666503906,420.6920166015625,101.61551666259766,35.41801452636719,22.50933265686035,41.225257873535156,120.47661590576172
40.59899139404297,149.48280334472656,70.10250091552734,194.6092529296875,217.19000244140625,268.32171630859375,58.79199981689453,78.51127624511719,228.6326141357422,190.0,87.97740173339844,60.197322845458984,23.64354705810547,162.08761596679688,428.7289123535156,103.14642333984375,36.02419662475586,22.856666564941406,41.19037628173828,121.53495025634766
39.75864791870117,148.2321319580078,70.88400268554688,192.26278686523438,215.4600067138672,268.0638427734375,58.77899932861328,78.98011779785156,229.26797485351562,185.97999572753906,87.84644317626953,61.068138122558594,23.39548110961914,161.91004943847656,423.8493957519531,102.24589538574219,35.67780685424805,23.302000045776367,40.674190521240234,120.1109848022461
39.524295806884766,146.8618621826172,71.89099884033203,188.691162109375,214.41000366210938,266.602783203125,58.18450164794922,77.61866760253906,228.2241668701172,187.1199951171875,86.7427749633789,60.04641342163086,23.049814224243164,161.73252868652344,424.8061218261719,99.7874526977539,35.27631378173828,23.05466651916504,40.227752685546875,118.86988067626953
39.6331901550293,147.78147888183594,72.54450225830078,191.26385498046875,214.3800048828125,267.8060302734375,58.49700164794922,73.43525695800781,229.26797485351562,186.88999938964844,88.86598205566406,60.808380126953125,22.56995391845703,162.53140258789062,425.9542541503906,101.98474884033203,34.58353805541992,23.62066650390625,40.49980545043945,119.5241470336914
39.71604919433594,147.56076049804688,69.5,189.81256103515625,217.25,266.4309387207031,58.3849983215332,74.30079650878906,228.85952758789062,193.08999633789062,88.16445922851562,59.49720764160156,21.093751907348633,160.93365478515625,426.5283203125,100.54389953613281,34.481201171875,23.28333282470703,41.3089599609375,120.95765686035156
37.99274826049805,144.28695678710938,71.49749755859375,183.35736083984375,209.1199951171875,263.4228210449219,55.595001220703125,73.19184875488281,225.00209045410156,190.27999877929688,85.8448486328125,57.77043914794922,20.524423599243164,160.35665893554688,423.8493957519531,98.2925796508789,34.024600982666016,22.916667938232422,39.955711364746094,116.32988739013672
37.04352951049805,139.6245574951172,69.5,175.92205810546875,196.8000030517578,258.9537048339844,52.790000915527344,69.86492156982422,220.0554656982422,181.25999450683594,82.30928039550781,52.867164611816406,20.044557571411133,157.11666870117188,417.2476806640625,95.33885955810547,32.70989990234375,22.208667755126953,37.793304443359375,111.86564636230469
38.59164810180664,142.25462341308594,72.14199829101562,182.9238739013672,201.24000549316406,255.0001678466797,54.029998779296875,70.31573486328125,214.33738708496094,185.30999755859375,85.4239501953125,55.8061637878418,20.142154693603516,152.6339569091797,408.2540588378906,97.5811538696289,33.150760650634766,22.264667510986328,38.86753463745117,115.42549133300781
37.765506744384766,142.6776885986328,70.83899688720703,176.36495971679688,200.3699951171875,263.50872802734375,52.42900085449219,69.17070007324219,222.36993408203125,180.17999267578125,83.81517028808594,56.602752685546875,20.3170223236084,155.8739471435547,413.42059326171875,94.63642883300781,31.796701431274414,23.0,38.16300964355469,115.11760711669922
36.726341247558594,138.41067504882812,67.5250015258789,169.5327606201172,191.4199981689453,257.66455078125,50.07600021362305,66.9076919555664,215.51731872558594,171.5800018310547,79.51263427734375,53.81218719482422,19.73142433166504,152.5008087158203,404.33123779296875,91.54762268066406,31.096057891845703,21.01533317565918,38.100223541259766,109.54692077636719
37.175540924072266,141.4729766845703,66.9800033569336,173.08554077148438,196.02000427246094,253.8829345703125,51.888999938964844,68.72891998291016,213.202880859375,176.11000061035156,82.47763061523438,57.41417694091797,20.36175537109375,152.98902893066406,404.6182861328125,91.84480285644531,30.68669319152832,20.69466781616211,38.365291595458984,111.91374206542969
38.672935485839844,142.49368286132812,69.3115005493164,175.60162353515625,198.88999938964844,260.07098388671875,52.59700012207031,68.7469711303711,219.5109405517578,176.41000366210938,83.36619567871094,56.41226577758789,20.524423599243164,156.58407592773438,414.855712890625,92.52919006347656,31.166908264160156,21.048667907714844,38.86753463745117,113.98233032226562
39.06035232543945,144.2318115234375,70.72550201416016,174.56503295898438,197.99000549316406,256.4613037109375,52.60499954223633,68.71088409423828,215.4265594482422,173.14999389648438,84.02092742919922,57.55025100708008,20.394287109375,155.3413543701172,415.23846435546875,92.57422637939453,31.017333984375,21.577333450317383,39.09074783325195,113.86685180664062
39.780517578125,146.94464111328125,72.55249786376953,180.31349182128906,200.5399932861328,258.0082702636719,53.48500061035156,69.96709442138672,218.6486358642578,179.52000427246094,85.3365478515625,59.72480392456055,20.658620834350586,155.60763549804688,415.908203125,94.67245483398438,31.379465103149414,21.487333297729492,39.851078033447266,116.25289916992188
41.11628341674805,148.11253356933594,73.08799743652344,183.6683349609375,203.89999389648438,262.2196350097656,54.47600173950195,70.8663101196289,221.734619140625,179.9600067138672,87.07505798339844,60.98155212402344,20.967687606811523,155.07501220703125,423.8493957519531,95.05967712402344,31.269254684448242,22.271333694458008,39.64878845214844,117.85281372070312
40.98317337036133,149.58392333984375,72.43450164794922,181.15219116210938,203.7899932861328,266.173095703125,54.7400016784668,71.72919464111328,225.54666137695312,177.36000061035156,86.454833984375,60.323482513427734,21.08968734741211,156.93914794921875,425.85858154296875,94.46533966064453,31.4188232421875,22.365999221801758,39.851078033447266,117.4383773803711
,,,,,261.8758239746094,,,222.55149841308594,,,,,155.78515625,422.5098571777344,,,,,
40.8453254699707,148.4620361328125,73.4175033569336,184.2526092529297,203.0500030517578,262.5633850097656,55.12300109863281,70.43939971923828,222.46072387695312,176.00999450683594,87.13143157958984,61.61981201171875,20.735889434814453,155.8739471435547,421.5499267578125,93.86197662353516,31.135419845581055,22.31800079345703,39.78132247924805,117.59259796142578
40.65993118286133,147.56076049804688,74.14600372314453,183.20657348632812,201.02000427246094,262.90716552734375,55.56700134277344,70.43939971923828,223.9129180908203,177.91000366210938,85.97557067871094,59.747074127197266,20.955488204956055,154.80874633789062,426.73406982421875,92.97946166992188,31.10392951965332,22.219999313354492,39.509281158447266,116.06976318359375
40.999820709228516,147.43206787109375,74.26699829101562,182.151123046875,200.72999572753906,262.3055419921875,55.33150100708008,70.1124038696289,222.41534423828125,178.99000549316406,86.20108795166016,59.94261932373047,21.57768440246582,155.74078369140625,425.3900146484375,93.78092956542969,31.371591567993164,23.077999114990234,40.13010025024414,116.02159881591797
41.712852478027344,149.85060119628906,75.0,185.47769165039062,202.75999450683594,262.90716552734375,56.339500427246094,71.52936553955078,223.9582977294922,183.2899932861328,88.39068603515625,60.87834167480469,21.93148422241211,158.6256866455078,429.1341247558594,94.46533966064453,31.59202003479004,23.469999313354492,40.72303009033203,118.47927856445312
42.537620544433594,151.49673461914062,76.09750366210938,189.2660675048828,210.6199951171875,265.9152526855469,57.1875,72.8282470703125,226.27276611328125,184.92999267578125,89.66869354248047,61.039249420166016,22.171417236328125,160.22348022460938,428.4621276855469,94.83454132080078,31.85968780517578,23.827999114990234,40.76487350463867,120.07915496826172
42.39974594116211,149.48280334472656,75.5989990234375,186.0619659423828,209.66000366210938,263.8525390625,55.91450119018555,71.48394012451172,224.1398468017578,181.4600067138672,88.52222442626953,60.91053009033203,21.40281867980957,157.56051635742188,423.7579650878906,93.7178955078125,31.347976684570312,23.39933204650879,40.081275939941406,118.90333557128906
42.3355827331543,148.06658935546875,75.62249755859375,184.13011169433594,207.1999969482422,262.90716552734375,55.23649978637695,69.95799255371094,223.73138427734375,178.32000732421875,88.11815643310547,59.90550231933594,20.935152053833008,157.1610565185547,424.4299621582031,94.1051254272461,30.89924430847168,22.87066650390625,39.544151306152344,118.48890686035156
41.59402847290039,143.59725952148438,74.67250061035156,180.86947631835938,201.52999877929688,263.1650390625,53.47600173950195,69.48567962646484,221.55311584472656,175.94000244140625,87.25360107421875,57.4820556640625,20.430889129638672,153.83230590820312,423.9499206542969,91.85380554199219,30.852008819580078,22.062000274658203,39.43254470825195,116.0408706665039
41.88161087036133,144.8387451171875,75.01249694824219,182.4149932861328,201.33999633789062,260.4147033691406,53.94599914550781,70.14875030517578,216.69723510742188,176.6199951171875,87.44154357910156,58.55390548706055,20.63015365600586,151.8794403076172,423.181884765625,92.49317932128906,30.907115936279297,22.341333389282227,39.43952941894531,116.39747619628906
42.02660369873047,146.0802459716797,76.18049621582031,186.91954040527344,203.24000549316406,261.2741394042969,54.54650115966797,70.57562255859375,218.51251220703125,180.39999389648438,87.99598693847656,58.33359146118164,20.670820236206055,155.2969512939453,422.41387939453125,94.19517517089844,31.41095542907715,22.22333335876465,39.64181900024414,117.46726989746094
41.99094772338867,145.32614135742188,76.88200378417969,191.1507568359375,204.5500030517578,263.2509460449219,54.75299835205078,70.1124038696289,219.05712890625,179.77999877929688,87.69527435302734,59.945098876953125,20.58135223388672,154.63121032714844,425.0059814453125,94.62742614746094,31.096057891845703,21.8799991607666,39.75342559814453,116.67697143554688
41.60113525390625,145.80433654785156,77.25,194.17578125,204.3000030517578,264.0244445800781,55.481998443603516,70.33948516845703,218.9209442138672,183.7100067138672,88.20272827148438,59.86589050292969,20.589487075805664,155.8295440673828,423.46990966796875,97.17593383789062,31.41095542907715,22.15333366394043,39.86503219604492,117.4383773803711
42.05512237548828,145.75831604003906,77.59300231933594,193.2051544189453,205.2899932861328,266.4309387207031,56.29999923706055,71.65653991699219,222.91452026367188,182.33999633789062,88.73836517333984,59.70250701904297,20.748088836669922,160.13470458984375,426.06201171875,97.56314849853516,31.489675521850586,21.940000534057617,39.892940521240234,117.79498291015625
42.777671813964844,148.52638244628906,78.94450378417969,197.3421630859375,212.94000244140625,265.6573791503906,58.00199890136719,72.31050872802734,223.23219299316406,185.22999572753906,90.72118377685547,60.72982406616211,20.687088012695312,161.24429321289062,429.9021301269531,98.26557159423828,31.796701431274414,21.81133270263672,39.927818298339844,120.0020751953125
43.19123077392578,148.69192504882812,79.91950225830078,199.1232147216797,211.82000732421875,266.3450012207031,58.224998474121094,71.79277038574219,224.00369262695312,184.75999450683594,90.93732452392578,61.826438903808594,20.687088012695312,161.37745666503906,430.190185546875,98.13949584960938,32.00138854980469,23.034000396728516,40.088233947753906,119.7418441772461
42.77528762817383,149.4276123046875,79.40899658203125,196.03225708007812,209.1300048828125,263.7666320800781,56.90850067138672,71.8927001953125,221.00851440429688,181.8800048828125,88.7195816040039,61.318965911865234,20.467491149902344,159.64651489257812,428.942138671875,96.9147720336914,31.804584503173828,22.78933334350586,40.220787048339844,118.73949432373047
42.41164016723633,148.057373046875,79.55000305175781,199.3400115966797,206.99000549316406,264.1103820800781,57.4744987487793,71.293212890625,220.4639129638672,184.19000244140625,88.19330596923828,61.57394790649414,20.451223373413086,159.69088745117188,426.92608642578125,97.32901763916016,31.843936920166016,21.775333404541016,40.60443115234375,118.14195251464844
42.461551666259766,149.76785278320312,79.11599731445312,202.08230590820312,207.82000732421875,268.4076232910156,57.479000091552734,71.52936553955078,224.5028839111328,183.86000061035156,88.50342559814453,61.722469329833984,20.49188995361328,159.55775451660156,431.9181823730469,97.69822692871094,31.922658920288086,21.706666946411133,40.45176696777344,118.94190979003906
42.31181335449219,147.9562530517578,78.58399963378906,201.72418212890625,206.9600067138672,268.1498107910156,56.7864990234375,73.10981750488281,224.63905334472656,185.08999633789062,88.89812469482422,62.00466537475586,20.512218475341797,159.82406616210938,433.64630126953125,96.82471466064453,32.24543380737305,21.42333221435547,40.84051513671875,120.0213394165039
41.665313720703125,147.7079315185547,77.24649810791016,200.48968505859375,203.99000549316406,268.2357482910156,54.99100112915039,71.5112075805664,223.27755737304688,172.55999755859375,87.29119873046875,59.65796661376953,20.512218475341797,160.75608825683594,433.64630126953125,95.67204284667969,32.080108642578125,20.90399932861328,40.303321838378906,118.74913787841797
41.651065826416016,149.78627014160156,79.32550048828125,200.3483428955078,204.75,271.93145751953125,54.885501861572266,71.1842041015625,228.31494140625,168.14999389648438,87.51671600341797,61.78187942504883,20.544757843017578,161.24429321289062,434.8943176269531,94.46533966064453,31.710105895996094,20.703332901000977,40.14783477783203,120.38758850097656
40.707481384277344,149.00460815429688,79.09300231933594,201.4132080078125,204.8300018310547,273.30657958984375,54.54399871826172,71.06613159179688,229.3133087158203,169.38999938964844,86.90589904785156,61.529388427734375,20.434951782226562,160.09034729003906,445.4546203613281,94.64544677734375,31.4188232421875,21.101999282836914,40.52244186401367,118.75877380371094
40.13228988647461,138.15316772460938,77.24600219726562,192.92242431640625,197.6300048828125,270.2125549316406,52.45399856567383,69.51292419433594,226.27276611328125,164.88999938964844,84.3780517578125,59.86836242675781,20.012020111083984,159.38021850585938,448.0467224121094,93.60083770751953,31.040950775146484,20.606666564941406,39.99232482910156,115.64570617675781
39.20295715332031,135.5046844482422,74.77799987792969,187.6357421875,192.4600067138672,265.48553466796875,51.07849884033203,67.90522003173828,220.4639129638672,159.38999938964844,81.92534637451172,57.67018127441406,20.271215438842773,156.18460083007812,447.6627502441406,92.28605651855469,30.96222686767578,20.1026668548584,39.7802734375,112.76396942138672
41.063995361328125,140.5625762939453,77.79299926757812,195.4951171875,199.33999633789062,267.9779357910156,52.660499572753906,69.19499969482422,221.28079223632812,160.05999755859375,88.12754821777344,60.51939392089844,20.71852684020996,155.07501220703125,447.5666809082031,94.40230560302734,31.4818058013916,20.278667449951172,40.713287353515625,116.27216339111328
40.011070251464844,136.89332580566406,74.85250091552734,188.74771118164062,196.14999389648438,271.6735534667969,50.255001068115234,68.72270202636719,222.55149841308594,152.22000122070312,84.07731628417969,55.82598876953125,20.300474166870117,155.74078369140625,454.47894287109375,92.78135681152344,30.970094680786133,18.61199951171875,39.97818374633789,113.1495132446289
39.5689811706543,135.5598602294922,71.57099914550781,183.3196563720703,196.6699981689453,269.69683837890625,50.22800064086914,69.94892120361328,221.37156677246094,153.02999877929688,84.00214385986328,54.793731689453125,20.534587860107422,161.59938049316406,458.9910888671875,93.63684844970703,31.458187103271484,17.185333251953125,39.723724365234375,112.75433349609375
39.87797164916992,141.16029357910156,72.36699676513672,187.117431640625,199.47999572753906,275.79901123046875,51.589500427246094,70.27590942382812,227.0896453857422,159.7899932861328,85.76881408691406,57.32857131958008,20.588932037353516,162.7533416748047,462.2552185058594,94.69947052001953,31.552661895751953,17.742000579833984,40.77690124511719,115.28911590576172
39.616519927978516,136.0840301513672,68.59950256347656,181.9249725341797,195.0,,50.32350158691406,68.7590103149414,,155.38999938964844,83.18458557128906,54.7194709777832,20.23777198791504,,,93.01548767089844,31.07244110107422,16.832000732421875,40.15489959716797,114.10365295410156
40.02296447753906,136.82894897460938,69.60250091552734,187.9373016357422,197.9600067138672,277.6897277832031,50.670501708984375,70.4303207397461,232.35391235351562,156.11000061035156,84.3028564453125,55.78390884399414,20.542945861816406,162.79771423339844,464.84735107421875,93.3576889038086,31.11967658996582,17.8353328704834,41.06669998168945,114.8843002319336
40.78828811645508,137.91404724121094,70.52850341796875,186.83470153808594,200.11000061035156,279.5805969238281,51.25699996948242,71.39312744140625,232.21778869628906,155.10000610351562,86.76493072509766,56.00421142578125,20.421709060668945,165.77139282226562,471.37548828125,94.07810974121094,31.568405151367188,19.12933349609375,41.50492858886719,115.47222137451172
41.07112121582031,139.38546752929688,72.5875015258789,187.2305145263672,200.85000610351562,284.6513671875,51.390499114990234,71.41130065917969,240.06878662109375,159.33999633789062,86.8119125366211,54.801151275634766,20.409170150756836,169.10012817382812,476.1756591796875,94.95162200927734,31.662872314453125,20.381332397460938,42.197635650634766,116.80227661132812
40.02058029174805,135.5322723388672,70.2614974975586,183.4138946533203,195.49000549316406,283.2762451171875,50.35200119018555,69.8035659790039,238.3442840576172,157.1999969482422,84.79149627685547,53.036170959472656,20.304658889770508,168.87823486328125,478.57574462890625,94.87957763671875,31.607765197753906,19.953332901000977,41.99264907836914,113.43862915039062
40.41749572753906,136.33233642578125,70.30400085449219,187.0891571044922,195.3300018310547,283.6200866699219,50.772499084472656,70.24864959716797,238.02662658691406,157.92999267578125,85.2989730834961,53.323333740234375,20.79377555847168,168.87823486328125,483.4719543457031,96.50952911376953,32.06436538696289,19.310667037963867,41.97144317626953,114.48916625976562
41.17808151245117,139.82684326171875,71.81099700927734,193.70460510253906,197.8000030517578,292.386474609375,51.582000732421875,71.95626831054688,249.73504638671875,165.0399932861328,87.28179168701172,56.41761779785156,21.078048706054688,170.07656860351562,483.85595703125,97.0228271484375,32.45011520385742,20.31333351135254,42.76308822631836,116.3492660522461
40.98555374145508,137.6745147705078,71.35250091552734,193.70460510253906,195.22000122070312,293.50372314453125,50.99850082397461,71.5112075805664,252.54873657226562,166.32000732421875,86.32327270507812,56.00421142578125,20.86066436767578,169.23329162597656,489.424072265625,96.32942962646484,32.08797836303711,20.062000274658203,42.706539154052734,115.44330596923828
41.389617919921875,139.24240112304688,72.42500305175781,194.3548583984375,198.1300048828125,296.33990478515625,51.6254997253418,72.01985931396484,255.0447235107422,163.8699951171875,87.93961334228516,58.07367706298828,20.88992691040039,169.2776641845703,491.15216064453125,97.17593383789062,32.2218132019043,19.60533332824707,42.62171936035156,116.68659973144531
41.529850006103516,139.27952575683594,71.53949737548828,193.79884338378906,197.0,296.08209228515625,51.4635009765625,72.4104232788086,255.81617736816406,164.52000427246094,87.4697494506836,57.30629348754883,20.5471248626709,169.6771240234375,495.95233154296875,97.37403869628906,31.930538177490234,20.022666931152344,42.4167366027832,116.37820434570312
41.78892135620117,140.47630310058594,72.07499694824219,194.788330078125,198.22000122070312,297.371337890625,51.89899826049805,72.77375793457031,256.5877380371094,164.8300018310547,88.4940414428711,57.30382537841797,20.53040313720703,170.03219604492188,499.9844055175781,97.2119369506836,32.080108642578125,19.413999557495117,42.515689849853516,117.46726989746094
42.364105224609375,143.0924835205078,75.19149780273438,200.4425506591797,199.27000427246094,297.1108703613281,53.70800018310547,72.59209442138672,256.54180908203125,168.66000366210938,90.27953338623047,58.80144119262695,20.58475112915039,171.9850311279297,503.24859619140625,98.55372619628906,32.24543380737305,19.179332733154297,42.85497283935547,119.31778717041016
42.26903533935547,144.2799530029297,76.39199829101562,194.43023681640625,199.50999450683594,296.93731689453125,53.604000091552734,72.4104232788086,259.80303955078125,166.36000061035156,90.62718963623047,58.511817932128906,20.350643157958984,170.03219604492188,500.9445495605469,98.16650390625,32.00925827026367,19.55666732788086,43.561798095703125,119.97315979003906
41.07112121582031,143.41717529296875,77.84549713134766,183.85682678222656,200.3800048828125,292.8577880859375,54.3849983215332,72.43766784667969,254.6585235595703,168.10000610351562,90.31710052490234,56.69734573364258,19.924232482910156,168.7450714111328,495.37628173828125,97.13990783691406,31.61564064025879,20.005332946777344,43.84453201293945,119.47198486328125
39.38835525512695,141.3947296142578,76.37449645996094,181.89666748046875,200.1300048828125,294.4201354980469,53.64799880981445,71.81092834472656,256.54180908203125,166.27999877929688,89.27400970458984,56.61565017700195,19.744468688964844,169.8990478515625,496.91229248046875,95.45591735839844,31.458187103271484,19.349332809448242,43.964691162109375,119.7032699584961
39.274261474609375,141.97918701171875,75.89299774169922,180.29464721679688,199.4199981689453,295.4617614746094,53.372501373291016,72.84642028808594,258.19537353515625,165.83999633789062,89.60292053222656,55.42000198364258,19.706844329833984,169.6771240234375,496.91229248046875,95.43791961669922,31.450315475463867,18.891332626342773,44.070716857910156,119.9538803100586
38.72761154174805,140.15158081054688,73.00450134277344,182.86732482910156,196.8000030517578,297.02410888671875,50.999000549316406,72.74649810791016,258.83843994140625,159.69000244140625,87.50730895996094,54.756591796875,19.6817626953125,170.74234008789062,497.1043395996094,97.70723724365234,31.29287338256836,18.8973331451416,44.381717681884766,116.87934112548828
38.8963508605957,139.24240112304688,73.00849914550781,180.61505126953125,196.8000030517578,297.02410888671875,51.058998107910156,73.70024108886719,257.827880859375,159.69000244140625,86.74615478515625,53.63274002075195,19.598154067993164,172.09884643554688,499.40850830078125,98.0584487915039,31.57628059387207,18.71266746520996,43.915218353271484,116.82154083251953
39.031829833984375,141.2833709716797,75.89800262451172,184.40338134765625,197.02999877929688,297.8053283691406,52.00199890136719,74.98094177246094,258.24139404296875,174.16000366210938,88.57859802246094,55.75171661376953,19.715206146240234,174.13365173339844,503.0565490722656,98.94996643066406,31.773086547851562,19.031999588012695,44.55842590332031,122.47901916503906
38.58023452758789,141.3761444091797,78.63099670410156,182.30039978027344,197.22999572753906,302.3187561035156,51.502498626708984,75.1444320678711,261.2730407714844,173.58999633789062,90.04459381103516,56.026493072509766,19.83226203918457,178.06759643554688,512.8489379882812,100.27374267578125,31.174787521362305,19.60533332824707,44.494815826416016,121.44776916503906
39.27900695800781,140.27218627929688,78.30650329589844,179.1630096435547,193.72999572753906,303.01318359375,50.86650085449219,73.63664245605469,265.7745056152344,172.0,87.88319396972656,55.67250442504883,19.62323570251465,179.83106994628906,514.3849487304688,99.80547332763672,30.9543514251709,19.593332290649414,44.25449752807617,122.28626251220703
40.191715240478516,140.9401092529297,79.11299896240234,182.00570678710938,195.11000061035156,,51.865501403808594,71.82002258300781,,173.86000061035156,89.27400970458984,56.22700500488281,19.94931411743164,,,100.60692596435547,30.80478286743164,19.994667053222656,43.89401626586914,122.8934555053711
41.967185974121094,139.81759643554688,78.48400115966797,180.9598846435547,193.30999755859375,307.787109375,51.21900177001953,71.60203552246094,268.9439697265625,176.07000732421875,87.87382507324219,56.02153778076172,20.488595962524414,176.80148315429688,520.3372192382812,100.84107971191406,30.66307258605957,20.07666778564453,43.75971603393555,121.80435943603516
42.043235778808594,140.7638702392578,78.60399627685547,183.25111389160156,191.61000061035156,306.4851379394531,51.18600082397461,70.88447570800781,267.5659484863281,174.02000427246094,88.40005493164062,57.67513656616211,20.116535186767578,177.16322326660156,527.44140625,101.88568878173828,30.796911239624023,18.963333129882812,44.07779312133789,122.57540130615234
43.692726135253906,142.35023498535156,79.04750061035156,185.87510681152344,195.63999938964844,305.7038879394531,52.410499572753906,71.21145629882812,268.0711669921875,176.61000061035156,89.42436981201172,59.17772674560547,19.97857666015625,179.96673583984375,526.0972900390625,102.67813873291016,30.875629425048828,19.606000900268555,44.17673110961914,123.51992797851562
